Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
Mrp63	0.913	-0.132	8.798E-01	
MRPL10	0.796	-0.329	7.029E-02	
MRPL11	0.811	-0.302	2.457E-01	
MRPL12	1.409	0.494	3.216E-02	Mitochondrial ribosomal protein L12
MRPL13	0.777	-0.363	1.990E-01	
MRPL14	0.433	-1.207	1.418E-03	
MRPL17	1.302	0.381	4.981E-02	Transcribed locus, moderately similar to XP_001084385.1 similar to mitochondrial ribosomal protein
MRPL18	0.813	-0.299	4.429E-01	Mitochondrial ribosomal protein L18
MRPL19	1.089	0.123	8.317E-01	Transcribed locus
MRPL2	0.724	-0.466	1.349E-02	
MRPL20	1.219	0.286	3.129E-01	Mitochondrial ribosomal protein L20
MRPL21	1.203	0.266	6.637E-01	Mitochondrial ribosomal protein L21
MRPL22	0.921	-0.118	9.965E-01	Transcribed locus
MRPL23	0.62	-0.69	2.374E-02	
MRPL27	0.858	-0.221	6.742E-01	
MRPL28	0.892	-0.164	7.139E-01	
MRPL30	1.233	0.302	5.980E-01	Similar to 39S ribosomal protein L30, mitochondrial precursor (L30mt) (MRP-L30)
MRPL32	1.737	0.797	5.862E-04	
MRPL33	1.093	0.128	9.697E-01	
MRPL34	0.541	-0.886	2.446E-03	
MRPL35	0.906	-0.142	8.805E-01	Mitochondrial ribosomal protein L35
MRPL36	0.598	-0.742	6.258E-04	Transcribed locus, moderately similar to XP_001061033.1 similar to mitochondrial ribosomal protein
MRPL39	0.876	-0.191	5.669E-01	Mitochondrial ribosomal protein L39
MRPL4	1.146	0.197	3.453E-01	Transcribed locus, strongly similar to XP_343355.3 similar to mitochondrial ribosomal protein L4 is
MRPL40	0.881	-0.184	7.184E-01	Mitochondrial ribosomal protein L40
MRPL41	1.062	0.087	9.901E-01	Mitochondrial ribosomal protein L41
MRPL42	0.52	-0.943	8.428E-04	
MRPL43	0.639	-0.645	5.938E-03	Mitochondrial ribosomal protein L43
MRPL44	0.562	-0.833	4.987E-05	Mitochondrial ribosomal protein L44
MRPL46	1.136	0.184	6.740E-01	
MRPL47	1.415	0.5	2.542E-01	Mitochondrial ribosomal protein L47
MRPL49	0.898	-0.155	6.714E-01	Mitochondrial ribosomal protein L49
MRPL50	1.293	0.371	6.883E-02	Mitochondrial ribosomal protein L50
MRPL52	1.585	0.665	1.098E-04	
MRPL54	1.466	0.551	8.786E-02	
MRPL9	1.093	0.129	6.686E-01	Mitochondrial ribosomal protein L9
MRPS11	0.733	-0.448	8.419E-02	
MRPS12	0.831	-0.267	5.136E-01	
MRPS14	0.717	-0.479	8.155E-02	Mitochondrial ribosomal protein S14
MRPS15	0.668	-0.582	3.072E-04	
MRPS16	0.667	-0.583	6.137E-02	Transcribed locus, strongly similar to XP_001103151.1 mitochondrial ribosomal protein S16 [Macaca m
MRPS17	0.942	-0.086	9.275E-01	Transcribed locus
MRPS18A	0.916	-0.127	7.904E-01	
MRPS18B	2.09	1.063	2.092E-08	Mitochondrial ribosomal protein S18B
MRPS2	1.13	0.177	4.137E-01	Mitochondrial ribosomal protein S2
MRPS21	0.913	-0.132	9.586E-01	Mitochondrial ribosomal protein S21
MRPS22	1.135	0.183	7.422E-01	Transcribed locus
MRPS23	1.234	0.303	2.031E-01	
MRPS24	0.826	-0.275	3.228E-01	
MRPS25	0.694	-0.528	1.417E-01	Mitochondrial ribosomal protein S25
MRPS26	0.812	-0.301	2.303E-01	
MRPS28	0.899	-0.154	9.805E-01	
MRPS30	1.179	0.237	3.563E-01	
MRPS31	0.842	-0.248	4.134E-01	Mitochondrial ribosomal protein S31
MRPS33	0.772	-0.373	2.154E-01	Mitochondrial ribosomal protein S33
MRPS34	0.786	-0.347	3.568E-01	
MRPS35	0.537	-0.896	1.157E-02	
MRPS36	0.89	-0.169	8.782E-01	Transcribed locus, moderately similar to XP_001092626.1 similar to mitochondrial ribosomal protein
MRPS5	0.931	-0.103	9.471E-01	Mitochondrial ribosomal protein S5
MRPS7	1.346	0.428	3.443E-02	Mitchondrial ribosomal protein S7
MRRF	1.668	0.738	1.803E-02	Mitochondrial ribosome recycling factor
MRS2	0.908	-0.139	8.390E-01	MRS2-like, magnesium homeostasis factor (S. cerevisiae)
MRTO4	2.292	1.197	3.949E-07	MRT4, mRNA turnover 4, homolog (S. cerevisiae)
MRVI1	0.462	-1.115	3.159E-01	MRV integration site 1
MS4A3	0.022	-5.479	2.321E-01	
MS4A4B	2.875	1.524	3.463E-01	
MS4A4C	4.734	2.243	1.567E-19	
MS4A4D	5.758	2.525	3.597E-01	Transcribed locus
MS4A6B	2.085	1.06	5.075E-12	
MS4A6C	5.585	2.482	2.037E-46	
MS4A6D	4.689	2.229	7.282E-17	Membrane-spanning 4-domains, subfamily A, member 6D
MS4A7	0.35	-1.515	3.436E-01	Membrane-spanning 4-domains, subfamily A, member 7
MS4A8A	101.111	6.66	1.067E-02	
MSH2	0.649	-0.624	3.669E-03	Transcribed locus
MSH3	0.873	-0.196	8.444E-01	
MSH5	0.622	-0.685	5.741E-02	MutS homolog 5 (E. coli)
MSH6	1.416	0.502	3.874E-03	MutS homolog 6 (E. coli)
MSI2	0.827	-0.275	1.392E-01	Musashi homolog 2 (Drosophila)
MSL1	0.675	-0.567	4.001E-02	RIKEN cDNA 4121402D02 gene
MSL2	0.807	-0.309	3.151E-01	
MSL3	0.721	-0.471	2.648E-02	Male-specific lethal-3 homolog 1 (Drosophila)
MSL3L2	0.768	-0.381	3.382E-01	
MSLN	0.034	-4.867	3.150E-01	Mesothelin
MSN	1.292	0.37	1.704E-01	Moesin
MSR1	13.801	3.787	8.881E-46	Macrophage scavenger receptor 1
MSRB2	0.536	-0.899	1.357E-09	Methionine sulfoxide reductase B2
MST1	5.585	2.482	2.722E-01	Macrophage stimulating 1 (hepatocyte growth factor-like)
MSTO1	1.063	0.088	9.891E-01	
MSX1	0.06	-4.049	4.553E-02	Homeo box, msh-like 1
MSX2	0.01	-6.579	1.016E-01	Homeo box, msh-like 2
MT1	12.01	3.586	9.241E-22	Metallothionein 1
MT2	69.295	6.115	7.814E-63	
MT3	0.387	-1.371	1.530E-04	
MTA1	0.824	-0.279	6.307E-02	Metastasis associated 1
MTA2	1.47	0.555	4.097E-02	Metastasis-associated gene family, member 2
MTA3	0.649	-0.623	1.136E-02	Metastasis associated 3
Mtag2	0.017	-5.849	7.300E-02	
MTAP	0.887	-0.174	5.717E-01	Methylthioadenosine phosphorylase
MTAP1B	2.106	1.074	6.425E-03	
MTAP1S	0.773	-0.371	1.818E-01	
MTAP2	0.819	-0.288	4.484E-01	
MTAP4	1.307	0.387	2.128E-01	
MTAP6	0.614	-0.704	6.654E-01	
MTAP7	1.09	0.125	7.794E-01	
MTAP7D1	1.231	0.3	4.017E-01	
MTAP7D2	0.429	-1.221	3.724E-01	
MTAP7D3	1.428	0.514	6.909E-01	MAP7 domain containing 3
MTAP9	0.186	-2.425	9.741E-04	
MTBP	1.189	0.25	7.623E-01	Mdm2, transformed 3T3 cell double minute p53 binding protein
MTCH1	0.677	-0.562	3.949E-04	Transcribed locus
MTCH2	0.871	-0.2	4.429E-01	Transcribed locus, strongly similar to XP_215769.3 similar to Mitochondrial carrier homolog 2 [Ratt
MTCP1	0.587	-0.769	8.250E-04	
MTDH	0.728	-0.458	1.392E-01	Transcribed locus, moderately similar to XP_001092477.1 LYRIC/3D3 isoform 1 [Macaca mulatta]
MTERF	0.446	-1.164	2.882E-03	mitochondrial transcription termination factor
MTERFD1	1.213	0.279	1.664E-01	MTERF domain containing 1
MTERFD2	0.622	-0.685	2.055E-03	MTERF domain containing 2
MTF1	1.295	0.373	3.057E-02	Metal response element binding transcription factor 1
MTF2	1.478	0.564	7.440E-05	Metal response element binding transcription factor 2
MTFMT	0.865	-0.21	5.510E-01	Mitochondrial methionyl-tRNA formyltransferase
MTFP1	0.478	-1.066	1.045E-04	Transcribed locus
MTFR1	0.907	-0.141	8.570E-01	Mitochondrial fission regulator 1
MTG1	0.654	-0.614	2.438E-02	Transcribed locus
MTHFD2	1.49	0.575	4.128E-02	Methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase
MTHFD2L	0.558	-0.841	3.521E-03	RIKEN cDNA 1110019K23 gene
MTHFR	0.893	-0.163	4.119E-01	5,10-methylenetetrahydrofolate reductase
MTHFS	0.787	-0.346	1.201E-01	Similar to 5, 10-methenyltetrahydrofolate synthetase
MTHFSD	0.669	-0.579	1.295E-02	
MTIF2	0.764	-0.389	5.161E-02	Transcribed locus, moderately similar to XP_001114893.1 similar to mitochondrial translational init
MTIF3	0.538	-0.894	4.800E-06	Mitochondrial translational initiation factor 3
MTM1	0.647	-0.627	3.400E-02	Transcribed locus
MTMR1	0.91	-0.136	6.360E-01	Myotubularin related protein 1
MTMR10	0.577	-0.793	1.249E-05	Myotubularin related protein 10
MTMR11	1.136	0.184	8.103E-01	Myotubularin related protein 11
MTMR12	2.361	1.24	1.768E-19	Transcribed locus
MTMR14	0.894	-0.161	5.717E-01	
MTMR2	1.054	0.077	8.795E-01	
MTMR3	0.692	-0.531	5.665E-04	Similar to Myotubularin related protein 3
MTMR4	0.769	-0.38	1.322E-02	Transcribed locus
MTMR6	0.68	-0.556	3.679E-02	Myotubularin related protein 6
MTMR7	0.252	-1.987	6.000E-06	Myotubularin related protein 7
MTMR9	0.696	-0.523	1.465E-02	Transcribed locus
MTO1	0.936	-0.095	8.794E-01	Mitochondrial translation optimization 1 homolog (S. cerevisiae)
MTOR	0.867	-0.207	2.534E-01	FK506 binding protein 12-rapamycin associated protein 1
MTPAP	1.253	0.326	3.730E-02	Transcribed locus
MTPN	0.904	-0.146	5.445E-01	Myotrophin
MTR	0.937	-0.093	8.123E-01	5-methyltetrahydrofolate-homocysteine methyltransferase
MTRF1	0.497	-1.01	1.285E-03	
MTRF1L	1.198	0.261	4.864E-01	Transcribed locus
MTRR	1.206	0.27	3.031E-01	5-methyltetrahydrofolate-homocysteine methyltransferase reductase
MTSS1	0.41	-1.288	1.556E-15	Metastasis suppressor 1
MTSS1L	0.686	-0.543	5.192E-02	CDNA sequence BC060632
MTTP	1.223	0.29	3.542E-01	Microsomal triglyceride transfer protein
MTUS1	0.364	-1.459	4.318E-09	Mitochondrial tumor suppressor 1
MTX1	0.863	-0.213	4.175E-01	
MTX2	0.923	-0.116	8.684E-01	Metaxin 2
MTX3	0.606	-0.722	1.117E-04	
MUC1	55.763	5.801	2.503E-09	Mucin 1, transmembrane
MUC13	2.442	1.288	9.090E-01	Mucin 13, epithelial transmembrane
MUC15	11.344	3.504	4.811E-01	Mucin 15
MUC2	13.755	3.782	2.039E-01	
MUC6	4.011	2.004	3.923E-01	
MUL1	1.931	0.949	1.060E-12	RIKEN cDNA 0610009K11 gene
MUM1	0.681	-0.555	1.841E-04	
MUM1L1	0.455	-1.137	5.435E-01	Melanoma associated antigen (mutated) 1-like 1
MUP14	11.344	3.504	4.811E-01	
MUP7	11.344	3.504	4.811E-01	
MUS81	1.574	0.655	2.883E-05	MUS81 endonuclease homolog (yeast)
MUSTN1	0.127	-2.982	2.637E-03	
MUT	0.645	-0.632	1.223E-03	Methylmalonyl-Coenzyme A mutase
MUTYH	0.741	-0.432	3.380E-01	
MVD	1.35	0.432	2.239E-01	
MVK	0.641	-0.643	9.288E-02	Mevalonate kinase
MVP	2.367	1.243	4.973E-15	
MX1	1.683	0.751	6.720E-03	
MX2	1.704	0.769	2.761E-03	
MXD1	0.686	-0.544	1.645E-03	MAX dimerization protein 1
MXD3	0.735	-0.443	9.835E-01	
MXD4	0.38	-1.394	1.773E-12	
MXI1	1.229	0.297	5.489E-02	Max interacting protein 1
MXRA7	0.433	-1.208	6.433E-06	Matrix-remodelling associated 7
MXRA8	0.614	-0.705	3.238E-01	Matrix-remodelling associated 8
MYADM	0.447	-1.161	1.504E-15	Myeloid-associated differentiation marker
MYADML2	0.153	-2.705	9.367E-15	
MYB	0.589	-0.763	4.593E-01	
MYBBP1A	1.745	0.803	1.100E-03	MYB binding protein (P160) 1a
MYBL1	0.345	-1.536	2.223E-01	Myeloblastosis oncogene-like 1
MYBPC2	0.368	-1.442	5.136E-01	Myosin binding protein C, fast-type
MYBPC3	3.35	1.744	7.456E-07	Myosin binding protein C, cardiac
MYBPH	0.154	-2.695	8.156E-07	Myosin binding protein H
MYC	4.107	2.038	1.196E-14	Myelocytomatosis oncogene
MYCBP	0.658	-0.605	1.687E-01	C-myc binding protein
MYCBP2	0.502	-0.993	2.209E-04	Transcribed locus, strongly similar to XP_214245.4 similar to pam, highwire, rpm 1 [Rattus norvegic
MYCBPAP	0.774	-0.369	7.374E-01	
MYCL1	1.132	0.178	7.199E-01	
MYCN	0.066	-3.92	4.398E-01	V-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)
MYD88	3.854	1.946	8.835E-16	
MYEF2	1.094	0.129	8.942E-01	
MYG1	0.85	-0.234	3.915E-01	Melanocyte proliferating gene 1
MYH10	0.678	-0.561	5.130E-02	Myosin, heavy polypeptide 10, non-muscle
MYH14	0.265	-1.913	8.041E-02	Myosin, heavy polypeptide 14
MYH6	4.76	2.251	4.045E-01	Myosin, heavy polypeptide 6, cardiac muscle, alpha
MYH7	0.011	-6.457	7.212E-02	Myosin, heavy polypeptide 7, cardiac muscle, beta
MYH7B	2.026	1.019	5.640E-01	Transient receptor potential cation channel, subfamily C, member 4 associated protein
MYH9	1.209	0.274	4.081E-01	Myosin, heavy polypeptide 9, non-muscle
MYL1	10.419	3.381	4.883E-01	Transcribed locus, moderately similar to XP_001113910.1 similar to Myosin light polypeptide 3 (Myos
MYL12A	1.614	0.691	8.288E-07	RIKEN cDNA 2900073G15 gene
MYL12B	0.738	-0.438	2.198E-03	Transcribed locus, weakly similar to NP_067046.1 light chain 2a [Homo sapiens]
MYL2	0.85	-0.235	7.216E-01	
MYL6	1.507	0.591	1.565E-05	Transcribed locus, moderately similar to XP_001113910.1 similar to Myosin light polypeptide 3 (Myos
MYL6B	0.485	-1.043	3.743E-01	
MYL9	2.246	1.168	4.759E-01	
MYLIP	0.442	-1.178	4.379E-06	Myosin regulatory light chain interacting protein
MYLK	1.552	0.634	8.631E-01	Myosin, light polypeptide kinase
MYLPF	0.469	-1.091	4.811E-01	
MYNN	1.104	0.143	6.280E-01	Myoneurin
MYO10	0.446	-1.164	1.754E-02	Myosin X
MYO15	0.751	-0.413	6.782E-01	Myosin XV
MYO18A	0.58	-0.786	9.879E-04	Myosin XVIIIa
MYO18B	0.881	-0.184	4.984E-01	
MYO19	1.397	0.483	1.153E-01	
MYO1A	4.548	2.185	1.685E-01	Myosin IA
MYO1B	0.882	-0.182	3.382E-01	Myosin IB
MYO1C	2.615	1.387	2.688E-09	Myosin IC
MYO1D	0.752	-0.41	2.986E-01	Myosin ID
MYO1E	2.253	1.172	2.849E-08	Myosin IE
MYO1F	0.373	-1.424	2.452E-08	Myosin IF
MYO1G	0.606	-0.724	5.104E-06	
MYO1H	4.753	2.249	2.936E-01	
MYO3B	5.509	2.462	5.069E-01	Myosin IIIB
MYO5A	0.66	-0.599	3.279E-03	Myosin Va
MYO5B	0.201	-2.314	2.329E-01	Myosin Vb
MYO5C	0.419	-1.254	7.086E-01	Myosin VC
MYO7A	0.924	-0.114	9.408E-01	Myosin VIIa
MYO9A	0.58	-0.785	2.017E-08	
MYO9B	0.862	-0.215	6.122E-01	Myosin IXb
MYOF	0.16	-2.642	2.393E-01	Fer-1-like 3, myoferlin (C. elegans)
MYOG	0.023	-5.452	1.446E-01	Myogenin
MYOM1	2.51	1.328	7.303E-08	Myomesin 1
MYOM3	0.169	-2.564	3.111E-01	Myomesin family, member 3
MYPOP	0.614	-0.704	1.171E-02	
MYRIP	0.151	-2.727	3.771E-02	Myosin VIIA and Rab interacting protein
MYSM1	0.908	-0.14	5.435E-01	Myb-like, SWIRM and MPN domains 1
MYST4	0.693	-0.529	2.228E-02	
MYZAP	0.044	-4.508	3.598E-01	
MZF1	0.291	-1.78	1.063E-07	
MZT1	1.075	0.104	8.069E-01	Transcribed locus
MZT2	1.068	0.095	8.539E-01	
N28178	0.727	-0.461	4.201E-01	Expressed sequence N28178
N4BP2	1.152	0.204	7.159E-01	Bcl3 binding protein
N4BP2L1	0.266	-1.912	8.691E-41	Transcribed locus
N4BP2L2	1.267	0.342	3.060E-02	
N4BP3	10.061	3.331	1.102E-21	RIKEN cDNA C330016O10 gene
N6AMT1	1.292	0.37	3.437E-01	
NAA10	0.706	-0.502	1.876E-02	
NAA15	1.512	0.596	1.911E-05	NMDA receptor-regulated gene 1
NAA25	2.21	1.144	1.742E-12	Transcribed locus, strongly similar to XP_001102995.1 similar to CG4845-PA [Macaca mulatta]
NAA30	1.262	0.335	2.393E-02	N-acetyltransferase 12
NAA35	0.565	-0.824	1.792E-10	
NAA50	1.236	0.306	6.202E-02	N-acetyltransferase 13
NAAA	1.296	0.374	1.210E-02	N-acylsphingosine amidohydrolase (acid ceramidase)-like
NAALAD2	0.648	-0.627	1.205E-02	N-acetylated alpha-linked acidic dipeptidase 2
NAALADL1	0.618	-0.695	8.909E-01	
NAB1	3.027	1.598	4.239E-25	Ngfi-A binding protein 1
NAB2	7.277	2.863	1.279E-32	Ngfi-A binding protein 2
NABP1	3.674	1.877	2.291E-35	
NABP2	0.696	-0.522	1.325E-02	
NACA	1.257	0.331	1.453E-01	
NACAD	0.544	-0.879	5.134E-01	CDNA sequence AB182283
NACC1	1.518	0.602	5.216E-05	BTB (POZ) domain containing 14B
NACC2	0.682	-0.553	2.523E-04	BTB (POZ) domain containing 14A
NADSYN1	0.837	-0.257	3.775E-01	NAD synthetase 1
NAF1	1.577	0.658	2.025E-03	
NAGA	0.771	-0.375	2.129E-02	
NAGK	0.523	-0.936	1.677E-07	N-acetylglucosamine kinase
NAGLU	0.513	-0.962	5.988E-05	
NAIF1	0.82	-0.287	5.024E-01	RIKEN cDNA 4933440H19 gene
NAIP1	0.72	-0.475	3.069E-02	NLR family, apoptosis inhibitory protein 1
NAIP2	0.838	-0.255	1.746E-01	NLR family, apoptosis inhibitory protein 2
NAIP5	0.782	-0.356	2.954E-01	NLR family, apoptosis inhibitory protein 5
NAIP6	0.743	-0.429	4.909E-02	Baculoviral IAP repeat-containing 1f
NAIP7	0.695	-0.524	8.842E-01	Baculoviral IAP repeat-containing 1f
NAMPT	1.716	0.779	3.325E-09	Pre-B-cell colony-enhancing factor 1
NANOS1	0.177	-2.501	4.063E-14	Nanos homolog 1 (Drosophila)
NANP	0.472	-1.082	2.625E-04	
NANS	0.695	-0.525	1.016E-02	
NAP1L1	1.189	0.25	3.141E-01	Nucleosome assembly protein 1-like 1
NAP1L2	19.771	4.305	3.048E-01	
NAP1L4	1.239	0.309	3.910E-02	Nucleosome assembly protein 1-like 4
NAP1L5	0.647	-0.627	4.052E-01	
NAPA	1.394	0.479	1.446E-03	N-ethylmaleimide sensitive fusion protein attachment protein alpha
NAPB	0.353	-1.503	1.958E-06	N-ethylmaleimide sensitive fusion protein attachment protein beta
NAPEPLD	3.785	1.92	4.136E-08	CDNA sequence AB112350
NAPG	1.064	0.089	7.658E-01	N-ethylmaleimide sensitive fusion protein attachment protein gamma
NAPRT1	1.546	0.628	1.903E-03	Nicotinate phosphoribosyltransferase domain containing 1
NARF	0.264	-1.922	1.467E-34	Nuclear prelamin A recognition factor
NARFL	0.748	-0.419	1.023E-02	
NARG2	0.605	-0.726	1.416E-04	Transcribed locus
NARS	1.112	0.154	8.189E-01	Asparaginyl-tRNA synthetase
NARS2	1.221	0.288	6.818E-01	Asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)
NASP	1.337	0.419	1.088E-01	Nuclear autoantigenic sperm protein (histone-binding)
NAT1	0.644	-0.635	5.542E-01	N-acetyltransferase 1 (arylamine N-acetyltransferase)
NAT10	1.119	0.163	4.429E-01	
NAT2	0.592	-0.755	4.545E-03	N-acetyltransferase 2 (arylamine N-acetyltransferase)
NAT6	0.581	-0.783	1.213E-05	
NAT8	0.453	-1.142	9.373E-01	Camello-like 4
NAT8L	0.345	-1.534	1.613E-14	N-acetyltransferase 8-like
NAT9	0.759	-0.398	6.710E-02	
NAV1	0.301	-1.733	1.961E-19	Neuron navigator 1
NAV2	0.778	-0.362	5.945E-02	RIKEN cDNA 5330421F07 gene
NAV3	0.448	-1.158	2.248E-05	Neuron navigator 3
NBAS	0.783	-0.353	8.733E-02	
NBEA	0.734	-0.446	4.392E-02	Neurobeachin
NBEAL1	0.606	-0.723	9.123E-03	Neurobeachin like 1
NBEAL2	0.238	-2.072	1.358E-28	
NBL1	0.66	-0.6	1.392E-01	
NBR1	0.708	-0.498	1.276E-03	Neighbor of Brca1 gene 1
NCALD	0.317	-1.656	5.676E-02	Neurocalcin delta
NCAM1	0.904	-0.146	9.494E-01	Transcribed locus
NCAM2	0.559	-0.838	9.302E-01	Neural cell adhesion molecule 2
NCAPD2	0.709	-0.496	1.628E-01	Non-SMC condensin I complex, subunit D2
NCAPG	0.591	-0.758	4.391E-02	
NCAPG2	0.711	-0.492	1.928E-01	Non-SMC condensin II complex, subunit G2
NCAPH	0.409	-1.29	1.087E-09	Non-SMC condensin I complex, subunit H
NCAPH2	1.048	0.067	9.356E-01	Non-SMC condensin II complex, subunit H2
NCBP1	1.183	0.243	1.303E-01	Expressed sequence AU014645
NCBP2	0.679	-0.558	9.479E-03	Nuclear cap binding protein subunit 2
NCDN	1.111	0.151	5.063E-01	Transcribed locus
NCEH1	0.796	-0.328	2.983E-01	Arylacetamide deacetylase-like 1
NCF1	1.697	0.763	3.154E-04	
NCF2	1.588	0.667	3.541E-03	Transcribed locus, moderately similar to XP_001114105.1 neutrophil cytosolic factor 2 isoform 1 [Ma
NCF4	1.705	0.77	3.522E-06	Neutrophil cytosolic factor 4
NCK1	1.196	0.258	2.946E-01	Transcribed locus
NCK2	0.391	-1.354	5.079E-01	Transcribed locus, moderately similar to XP_001114820.1 NCK adaptor protein 1 isoform 3 [Macaca mul
NCKAP1	0.788	-0.343	5.327E-01	Transcribed locus
NCKAP1L	0.917	-0.125	7.146E-01	NCK associated protein 1 like
NCKAP5	0.066	-3.925	4.429E-01	RIKEN cDNA E030049G20 gene
NCKAP5L	1.903	0.928	2.719E-04	Riken cDNA C230021P08 gene
NCKIPSD	2.029	1.021	1.065E-11	NCK interacting protein with SH3 domain
NCL	1.913	0.936	1.937E-04	Nucleolin
NCLN	0.774	-0.369	2.031E-01	Nicalin homolog (zebrafish)
NCMAP	3.327	1.734	3.527E-01	RIKEN cDNA A330049M08 gene
NCOA1	1.06	0.084	8.866E-01	Nuclear receptor coactivator 1
NCOA2	0.61	-0.714	2.603E-06	Nuclear receptor coactivator 2
NCOA3	0.668	-0.581	3.910E-02	Nuclear receptor coactivator 3
NCOA4	0.555	-0.849	5.051E-09	Predicted gene, EG627557
NCOA5	1.271	0.346	1.909E-02	Nuclear receptor coactivator 5
NCOA6	0.757	-0.402	8.057E-03	Nuclear receptor coactivator 6
NCOR1	0.652	-0.616	1.730E-04	Transcribed locus
NCOR2	0.554	-0.851	3.862E-04	Nuclear receptor co-repressor 2
NCS1	0.251	-1.996	1.779E-20	Frequenin homolog (Drosophila)
NDC80	0.722	-0.47	8.572E-01	
NDE1	0.682	-0.552	3.302E-04	
NDEL1	2.171	1.118	1.990E-16	Nuclear distribution gene E-like homolog 1 (A. nidulans)
NDFIP1	0.76	-0.395	1.507E-01	Nedd4 family interacting protein 1
NDN	0.694	-0.528	7.370E-01	Necdin
NDNL2	1.138	0.187	4.801E-01	Necdin-like 2
NDOR1	0.738	-0.438	6.170E-03	NADPH dependent diflavin oxidoreductase 1
NDP	0.327	-1.615	6.319E-01	Norrie disease homolog
NDRG1	0.802	-0.318	9.546E-01	
NDRG2	0.596	-0.747	1.229E-02	N-myc downstream regulated gene 2
NDRG3	0.673	-0.571	3.076E-05	Transcribed locus
NDRG4	1.264	0.338	6.245E-01	N-myc downstream regulated gene 4
NDST1	0.897	-0.157	4.993E-01	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
NDST2	0.695	-0.526	1.429E-03	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2
NDST3	0.542	-0.884	6.455E-01	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3
NDUFA10	0.876	-0.191	4.474E-01	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 10
NDUFA11	0.837	-0.258	4.206E-01	
NDUFA13	0.914	-0.129	8.505E-01	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13
NDUFA2	0.783	-0.353	1.589E-01	
NDUFA3	0.813	-0.299	2.309E-01	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 3
NDUFA4	0.833	-0.264	3.738E-01	
NDUFA6	0.814	-0.296	2.113E-01	
NDUFA7	0.72	-0.475	3.099E-02	
NDUFA8	0.92	-0.12	7.848E-01	
NDUFA9	0.759	-0.397	7.502E-03	
NDUFAB1	1.127	0.172	8.751E-01	Transcribed locus
NDUFAF1	0.806	-0.31	4.920E-01	Transcribed locus
NDUFAF2	1.074	0.103	9.968E-01	
NDUFAF3	0.917	-0.124	9.189E-01	RIKEN cDNA 4733401H18 gene
NDUFAF4	1.282	0.359	1.868E-01	RIKEN cDNA 1110007M04 gene
NDUFB10	0.772	-0.374	6.040E-02	
NDUFB11	0.919	-0.122	8.300E-01	Transcribed locus, moderately similar to XP_001106618.1 similar to NADH dehydrogenase [ubiquinone]
NDUFB2	0.852	-0.231	7.245E-01	
NDUFB3	0.651	-0.62	1.190E-02	
NDUFB6	0.9	-0.151	8.539E-01	
NDUFB7	0.802	-0.318	2.827E-01	
NDUFB8	0.868	-0.203	4.108E-01	Transcribed locus, weakly similar to XP_001082646.1 similar to NADH dehydrogenase (ubiquinone) 1 be
NDUFB9	0.783	-0.353	1.078E-01	
NDUFC1	1.19	0.251	6.624E-01	Transcribed locus, moderately similar to XP_001087956.1 similar to NADH dehydrogenase (ubiquinone)
NDUFC2	0.675	-0.566	1.842E-03	Transcribed locus, moderately similar to NP_077182.1 dehydrogenase (ubiquinone) 1, subcomplex unkno
NDUFS3	0.869	-0.203	5.370E-01	
NDUFS4	0.821	-0.285	2.961E-01	
NDUFS5	0.686	-0.544	1.200E-01	
NDUFS7	0.764	-0.388	4.207E-02	
NDUFS8	0.892	-0.165	4.947E-01	
NDUFV1	0.881	-0.183	3.425E-01	NADH dehydrogenase (ubiquinone) flavoprotein 1
NDUFV2	0.835	-0.261	3.048E-01	
NDUFV3	0.576	-0.795	2.307E-04	RIKEN cDNA 1500032D16 gene
NEAT1	1.24	0.311	4.673E-01	nuclear paraspeckle assembly transcript 1 (non-protein coding)
NEB	0.294	-1.767	3.505E-02	
NEBL	0.505	-0.985	6.406E-01	Nebulette
NECAB2	0.661	-0.598	8.941E-01	EF hand calcium binding protein 2
NECAP1	1.304	0.383	8.350E-03	NECAP endocytosis associated 1
NECAP2	1.085	0.118	7.027E-01	NECAP endocytosis associated 2
NEDD1	1.116	0.158	6.456E-01	Transcribed locus
NEDD4	0.29	-1.785	4.460E-06	Neural precursor cell expressed, developmentally down-regulted gene 4
NEDD4L	1.687	0.754	1.581E-05	Transcribed locus
NEDD8	1.053	0.074	9.934E-01	Neural precursor cell expressed, developmentally down-regulated gene 8
NEDD9	0.704	-0.507	1.950E-01	Neural precursor cell expressed, developmentally down-regulated gene 9
NEFH	0.33	-1.598	3.192E-01	Neurofilament, heavy polypeptide
NEFL	0.541	-0.886	5.434E-01	Neurofilament, light polypeptide
NEGR1	0.54	-0.89	4.467E-01	Neuronal growth regulator 1
NEIL1	0.538	-0.894	4.550E-04	
NEIL2	0.471	-1.086	6.541E-02	Nei like 2 (E. coli)
